Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
ToppCell Atlas	9b494521463ec43199ce21bca4372ea8e3a79540	FetalAdrenalGland-Fasciculata_cell|FetalAdrenalGland / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	1.464E-3	1.000E0	9.759E-3	8.643E-2	6	199	RPL36AL,DUSP14,MDH1,NDUFB4,TIMM8B,HSBP1
ToppCell Atlas	66bb8833341e63cddaef2fc03fdf66eed31fb14e	AdultTemporalLobe-Oligodendrocyte|AdultTemporalLobe / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	1.464E-3	1.000E0	9.759E-3	8.643E-2	6	199	SPOCK1,ENPP2,ERMN,SPOCK3,ASPA,PLP1
ToppCell Atlas	fce653decc56d856886d749bf164eb73b6283f02	ChorionicVillus-Epithelial_cell|ChorionicVillus / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	1.464E-3	1.000E0	9.759E-3	8.643E-2	6	199	RPS7,NDFIP2,RPS27,OSTC,RPL7,RPL18A
ToppCell Atlas	97aeadf84d2f16d3cb900fa8476f2db2371e53aa	(2)megakaryocytic-(20)_CD34+_Megakaryoblast|(2)megakaryocytic / immune cell lineages in bone marrow	Human Bone Marrow Atlas	1.464E-3	1.000E0	9.759E-3	8.643E-2	6	199	RNASEH2B,PSMB7,OSTC,AIF1,RPL22L1,EIF3M
ToppCell Atlas	92382ca82da3e435ccbee1c73261d55164d54779	(5)_Epithelial_cells-(5)_Epi_suprabasal|(5)_Epithelial_cells / Oesophagus cell shreds on cell class (v1) and cell subclass (v1)	Tissue Stability Cell Atlas - Oesophagus Cells	1.502E-3	1.000E0	9.943E-3	8.806E-2	6	200	RPS7,EIF3E,RPS27,RPS27A,RPL7,RPL18A
ToppCell Atlas	bba54e9acc7514e123de083a4eb49e7bcdb3dac3	(5)_Plasma-(5)_Plasmablast|(5)_Plasma / Spleen cell shreds - cell class (v1) and cell subclass (v1)	Tissue Stability Cell Atlas - Spleen Cells	1.502E-3	1.000E0	9.943E-3	8.806E-2	6	200	SNRNP25,MRPL27,NDUFA6,BOLA3,LSM3,CYCS
ToppCell Atlas	d1d7963e243150f2df627812fbc4560a8f44bd6c	Kidney-Tubules|Kidney / shred for cells in skin and kidney in Lupus Nephritis patients.	3 datasets of Rheumatoid Arthritis abd Lupus Nephritis from AMP Phase I	1.502E-3	1.000E0	9.943E-3	8.806E-2	6	200	COX7B,COX7C,NDUFA5,UQCRB,FXYD2,ATP5PD
ToppCell Atlas	37d71d79b1179f57cc8b6d0a4296b0e9215b09eb	AdultBladder-Stromal_cell-AdultBladder2|Stromal_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	1.502E-3	1.000E0	9.943E-3	8.806E-2	6	200	B2M,RPS24,RPS27,RPS27A,RPL7,RPL17
ToppCell Atlas	21231e7705fe9a5ea109f7bd2adc87cabf44e66b	Macroglia-OLIGODENDROCYTE|World / cells hierarchy compared to all other cells	Mouse Adult Brain Overview - NCRCRG	1.538E-3	1.000E0	1.017E-2	9.003E-2	5	136	SEC11C,ERMN,ASPA,SERPINB1,PLP1
ToppCell Atlas	63d91c7bde861e60e39dd5efd1b2d1ff5758d1e7	FetalFemaleGonad-Fasciculata_cell-FetalFemaleGonad2|Fasciculata_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	1.629E-3	1.000E0	1.073E-2	9.505E-2	2	10	RPS17,EIF3M
ToppCell Atlas	d9e100b16920f71ed6b6f40bfe054c280ef6cbf2	FetalPancreas-CB_CD34+-FetalPancreas3|CB_CD34+ / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	1.629E-3	1.000E0	1.073E-2	9.505E-2	2	10	RPL36AL,MYL6
ToppCell Atlas	f14f34951f807be49ed8f37cb3008f860a3bb2b6	Macroglia-OLIGODENDROCYTE-O2-Trf|World / cells hierarchy compared to all other cells	Mouse Adult Brain Overview - NCRCRG	1.640E-3	1.000E0	1.079E-2	9.553E-2	5	138	SEC11C,ERMN,ASPA,SERPINB1,PLP1
ToppCell Atlas	17331fe4220d81ca89fe171f121f6b4dbddc38a4	Macroglia-OLIGODENDROCYTE-O2|World / cells hierarchy compared to all other cells	Mouse Adult Brain Overview - NCRCRG	1.693E-3	1.000E0	1.112E-2	9.845E-2	5	139	SEC11C,ERMN,ASPA,SERPINB1,PLP1
ToppCell Atlas	d9b5b516215bb6427a5898c94958e9216cadcbf6	AdultEsophagus-Smooth_muscle_cell-AdultEsophagus1|Smooth_muscle_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	1.860E-3	1.000E0	1.219E-2	1.079E-1	5	142	COX20,RPS25,RPS27,RPS27A,SUPT4H1
ToppCell Atlas	6017e7c3f37265e715378453999d4ab19e34c913	FetalLung-Erythroid_progenitor_cell_(RP_high)-FetalLung2|Erythroid_progenitor_cell_(RP_high) / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	1.894E-3	1.000E0	1.240E-2	1.098E-1	3	40	COX6C,NDUFA1,AIF1
ToppCell Atlas	f484104261f20420cdb08541a892db5f5734d1c1	AdultStomach-B_cell-AdultStomach2|B_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	1.983E-3	1.000E0	1.296E-2	1.147E-1	2	11	COX6C,SEC61G
ToppCell Atlas	e0456fd57b8fc07bd02ec0b9ded95af7579635c2	FetalSkin-Fetal_epithelial_progenitor-FetalSkin3|Fetal_epithelial_progenitor / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	2.043E-3	1.000E0	1.333E-2	1.180E-1	4	87	B2M,RPS27,GSTM5,RPL18A
ToppCell Atlas	3ad20546ef9a369583cb6300a51b0552bf92bc09	TS03_TH-Macroglia-OLIGODENDROCYTE-O2|TS03_TH / lineage hierarchy compared within sample groups	Mouse Adult Brain Overview - NCRCRG	2.131E-3	1.000E0	1.383E-2	1.224E-1	4	88	GAS5,SEC11C,ERMN,SERPINB1
ToppCell Atlas	71a7b64ad8b01f0b27e7778e2650f66ba2d95c73	TS03_TH-Macroglia-OLIGODENDROCYTE-O2-Trf|TS03_TH / lineage hierarchy compared within sample groups	Mouse Adult Brain Overview - NCRCRG	2.131E-3	1.000E0	1.383E-2	1.224E-1	4	88	GAS5,SEC11C,ERMN,SERPINB1
ToppCell Atlas	87473904b7770d8cfed4d328dc4af4d2e062e851	Macroglia-OLIGODENDROCYTE-O2-Trf-Klk6|World / cells hierarchy compared to all other cells	Mouse Adult Brain Overview - NCRCRG	2.131E-3	1.000E0	1.383E-2	1.224E-1	4	88	SEC11C,ERMN,ASPA,SERPINB1
ToppCell Atlas	faa8fdccdfcef676f9ae6fcf28ed9ee7843b8610	AdultTransverseColon-T_cell-AdultTransverseColon2|T_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	2.182E-3	1.000E0	1.411E-2	1.250E-1	3	42	RPS17,RPS25,RPL7
ToppCell Atlas	894f1ea8c364827995fdb7a6d98c5241da2515f6	FetalPancreas-Macrophage-FetalPancreas3|Macrophage / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	2.182E-3	1.000E0	1.411E-2	1.250E-1	3	42	RPL36AL,MYL6,RPS24
ToppCell Atlas	ae90c278c38968f9fd78a23918ef8fa323b86df0	TS06_FC-Neuronal-Inhibitory-iN1(Gad1Gad2_Th)|TS06_FC / lineage hierarchy compared within sample groups	Mouse Adult Brain Overview - NCRCRG	2.228E-3	1.000E0	1.438E-2	1.274E-1	5	148	GAD1,GPR83,SPOCK3,TAC1,MME
ToppCell Atlas	415cc0291a6acce0ecba814bf4b6bbc953292fa5	AdultBoneMarrow-Erythroid_progenitor_cell_(RP_high)-AdultBoneMarrow1|Erythroid_progenitor_cell_(RP_high) / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	2.313E-3	1.000E0	1.491E-2	1.320E-1	4	90	RPL36AL,RPL39,MYL6,NDUFV2
ToppCell Atlas	6512befd9b1e8c12372a396aa3bc431d76811e59	AdultLiver-B_cell_(Plasmocyte)-AdultLiver4|B_cell_(Plasmocyte) / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	2.335E-3	1.000E0	1.498E-2	1.326E-1	3	43	RPL36AL,MYL6,RPS24
ToppCell Atlas	1b56717c28f119b2275e1b267bde8a40c5a7850c	FetalIntestine-T_cell-FetalIntestine5|T_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	2.335E-3	1.000E0	1.498E-2	1.326E-1	3	43	COX7C,RPS17,RPL17
ToppCell Atlas	350fadc0573e5d53aceb61ab4468acc5eb8b2d20	FetalBrain-Macrophage-FetalBrain4|Macrophage / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	2.335E-3	1.000E0	1.498E-2	1.326E-1	3	43	NACA,RPS27A,RGS2
ToppCell Atlas	e0680f920f58d0995a7e1cc52f1c6c4a1aeb2d48	AdultOmentum-Sinusoidal_endothelial_cell-AdultOmentum2|Sinusoidal_endothelial_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	2.371E-3	1.000E0	1.511E-2	1.338E-1	2	12	MYL6,B2M
ToppCell Atlas	41c3b637c05d7bde3dfbd295323134d80e75243c	FetalAdrenalGland-Antigen_presenting_cell_(RPS_high)-FetalAdrenalGland2|Antigen_presenting_cell_(RPS_high) / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	2.371E-3	1.000E0	1.511E-2	1.338E-1	2	12	B2M,RPS27A
ToppCell Atlas	0f02400589e2a6a7eda9ae090acf34676f54bfda	AdultBoneMarrow-Monocyte-AdultBoneMarrow2|Monocyte / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	2.371E-3	1.000E0	1.511E-2	1.338E-1	2	12	COX7B,NDUFB4
ToppCell Atlas	d87eacb7399ce3f5cfa3a39bfd20f38a3eb4a2e6	FetalKidney-Goblet_cell-FetalKidney3|Goblet_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	2.371E-3	1.000E0	1.511E-2	1.338E-1	2	12	EIF3E,UQCRB
ToppCell Atlas	26fa40ba52b4b26ae69cc85a6512796014354379	TS07_PC-Macroglia-OLIGODENDROCYTE-O2|TS07_PC / lineage hierarchy compared within sample groups	Mouse Adult Brain Overview - NCRCRG	2.708E-3	1.000E0	1.721E-2	1.524E-1	4	94	ERMN,ASPA,SERPINB1,PLP1
ToppCell Atlas	f6996c5ae68c897e6127682acf8b69bb7eeef74f	TS07_PC-Macroglia-OLIGODENDROCYTE-O2-Tfr|TS07_PC / lineage hierarchy compared within sample groups	Mouse Adult Brain Overview - NCRCRG	2.708E-3	1.000E0	1.721E-2	1.524E-1	4	94	ERMN,ASPA,SERPINB1,PLP1
ToppCell Atlas	a299d26a41823391f0b3e064336b8a005d99b104	FetalAdrenalGland-T_cell-FetalAdrenalGland2|T_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	2.790E-3	1.000E0	1.767E-2	1.565E-1	2	13	MYL6,RPS27A
ToppCell Atlas	b2f61d127b68fc0f82f2a97d3c226b817d12cd7e	FetalIntestine-T_cell-FetalIntestine4|T_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	2.790E-3	1.000E0	1.767E-2	1.565E-1	2	13	ATP5MG,RPL18A
ToppCell Atlas	1ba450861e7c08bccf1389fcd0f38310d4842054	TS01_GP-Neuronal-Excitatory|TS01_GP / lineage hierarchy compared within sample groups	Mouse Adult Brain Overview - NCRCRG	3.036E-3	1.000E0	1.920E-2	1.700E-1	5	159	DUSP14,LAMP5,COCH,DCLK3,ANO3
ToppCell Atlas	1fc6abccce46de55f9e378ced354ea5eba486c24	FetalStomach-hESC-FetalStomach1|hESC / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.200E-3	1.000E0	2.015E-2	1.785E-1	3	48	COX7B,RPS24,SEC61G
ToppCell Atlas	4e295a8b609e9837fe5bf7e7e2104aebc100f66a	TS01_GP-Neuronal-Excitatory-eN3(Slc17a7_Gad1Gad2)|TS01_GP / lineage hierarchy compared within sample groups	Mouse Adult Brain Overview - NCRCRG	3.203E-3	1.000E0	2.015E-2	1.785E-1	5	161	DUSP14,LAMP5,COCH,DCLK3,ANO3
ToppCell Atlas	eabe21404569f7bd09f1220b50acb3378a2fe4ce	FetalKidney-Ureteric_bud_cell-FetalKidney6|Ureteric_bud_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.203E-3	1.000E0	2.015E-2	1.785E-1	5	161	RPL36AL,MYL6,COX7C,PLP1,RPL17
ToppCell Atlas	1705e0e0a403c0167bcfb1a7df74c8f9da3a57e2	FetalAdrenalGland-Fetal_epithelial_progenitor-FetalAdrenalGland3|Fetal_epithelial_progenitor / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.242E-3	1.000E0	2.030E-2	1.798E-1	2	14	RPL36AL,DUSP14
ToppCell Atlas	21c6d4a79c934bb417d293c3c3ab397c5fc720c6	FetalIntestine-Macrophage-FetalIntestine5|Macrophage / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.242E-3	1.000E0	2.030E-2	1.798E-1	2	14	COX7C,RPL17
ToppCell Atlas	31f129aa0e7b52347aa1ac4b40745f22318b1cd0	AdultOmentum-T_cell-AdultOmentum2|T_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.242E-3	1.000E0	2.030E-2	1.798E-1	2	14	MYL6,B2M
ToppCell Atlas	8288445a1857a825e97b66ec72b693ef145a78ec	FetalAdrenalGland-Fasciculata_cell-FetalAdrenalGland3|Fasciculata_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.265E-3	1.000E0	2.042E-2	1.808E-1	4	99	GAS5,NACA,DUSP14,AIF1
ToppCell Atlas	7d18f05a65ac715e62d610df9cc4a26539340dee	Club-club-13|World / Class top	Mouse Adult Trachea	3.289E-3	1.000E0	2.053E-2	1.818E-1	5	162	GIPC2,RPL39,B2M,S100A1,RPL22L1
ToppCell Atlas	69a631abfff4f69e9d9e4ffddb95f30981c87ebf	FetalIntestine-Dendritic_cell-FetalIntestine4|Dendritic_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.393E-3	1.000E0	2.112E-2	1.870E-1	3	49	NACA,ATP5MG,RPL18A
ToppCell Atlas	b78e374fe621e30c192df2aa109ed559a717c4e9	AdultKidney-Smooth_muscle_cell-AdultKidney2|Smooth_muscle_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.393E-3	1.000E0	2.112E-2	1.870E-1	3	49	GAS5,RPS27A,ATP5MG
ToppCell Atlas	418533a6fd8d95e3f4f61e52c158382d1020346f	AdultTemporalLobe-T_cell|AdultTemporalLobe / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.557E-3	1.000E0	2.210E-2	1.957E-1	5	165	RPL36AL,B2M,RPS27,TOMM5,RPL18A
ToppCell Atlas	68a3d2a6b44f2aaea0f5d5a3a6426ce3bc6887a4	TS07_PC-Macroglia-OLIGODENDROCYTE|TS07_PC / lineage hierarchy compared within sample groups	Mouse Adult Brain Overview - NCRCRG	3.635E-3	1.000E0	2.255E-2	1.997E-1	4	102	ERMN,ASPA,SERPINB1,PLP1
ToppCell Atlas	c9fcd5bddd33c015b5d93cafe72784e6ca36c631	AdultEsophagus-Endothelial_cell_(APC)-AdultEsophagus2|Endothelial_cell_(APC) / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.650E-3	1.000E0	2.257E-2	1.999E-1	5	166	MYL6,RBM3,NACA,COX6C,COX7C
ToppCell Atlas	67f9d88329724cdda11bf76e964f66456ff6fb46	ILEUM-non-inflamed-(1)_Cytotoxic_T_cells|non-inflamed / shred on tissue, inflammation_status, cell class(v3), cell subclass (v2)	Human Ileal Immune cells from Crohn's Disease	3.650E-3	1.000E0	2.257E-2	1.999E-1	5	166	RPL39,B2M,RPS24,RPS27,RPS27A
ToppCell Atlas	813e6fecc2ce8233dc15d96ba654b76d69c66b40	AdultStomach-Monocyte-AdultStomach3|Monocyte / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.726E-3	1.000E0	2.290E-2	2.028E-1	2	15	RBM3,NACA
ToppCell Atlas	8bf064d2fa6698c7b6b3c38cfda4c7671e821169	AdultKidney-Monocyte-AdultKidney2|Monocyte / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.726E-3	1.000E0	2.290E-2	2.028E-1	2	15	GAS5,RPS27A
ToppCell Atlas	ff7809c5d446881d2f647948cd1a09ba650ef4ee	AdultPeripheralBlood-Dendritic_cell-AdultPeripheralBlood3|Dendritic_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.726E-3	1.000E0	2.290E-2	2.028E-1	2	15	RGS2,RPL18A
ToppCell Atlas	006024d7876d4978a6d54fe6cdcc1c1d49ae5490	FetalMaleGonad-Smooth_muscle_cell-FetalMaleGonad2|Smooth_muscle_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.726E-3	1.000E0	2.290E-2	2.028E-1	2	15	RPS27,ATP5PD
ToppCell Atlas	e07589373f322df928487975266806f66ec1bacb	TS07_PC-Neuronal-Inhibitory|TS07_PC / lineage hierarchy compared within sample groups	Mouse Adult Brain Overview - NCRCRG	3.744E-3	1.000E0	2.294E-2	2.031E-1	5	167	GAD1,RELN,SYNPR,TAC1,MME
ToppCell Atlas	7d9fd6a7a45c2aa0d5f2e3960ca4c97ee8836ba5	(0)_Myeloid-(00)_Monocyte-(000)_CD14+_Monocyte|(00)_Monocyte / immune cells in Peripheral Blood (logTPM normalization)	Human Blood Atlas	3.744E-3	1.000E0	2.294E-2	2.031E-1	5	167	RPL39,RPS24,RGS2,KLF10,RPL7
ToppCell Atlas	9ea3c682ce4e98f1a3303f99b4c63c2cf8863abc	Monocytes-Donor_05|World / lung cells shred on cell class, cell subclass, sample id	Pathobiology of Pulmonary Fibrosis (Reyfman et al., 2019)	3.840E-3	1.000E0	2.342E-2	2.074E-1	5	168	RPS24,RGS2,STXBP2,AIF1,SERPINB1
ToppCell Atlas	85e10df7de79f47fc9e08a7416cc381f01e46ea9	TS06_FC-Neuronal-Inhibitory|TS06_FC / lineage hierarchy compared within sample groups	Mouse Adult Brain Overview - NCRCRG	3.840E-3	1.000E0	2.342E-2	2.074E-1	5	168	GAD1,SYNPR,GPR83,SPOCK3,TAC1
ToppCell Atlas	d067d35718265b9244b1719daf2b3a0783155915	FetalLung|World / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.840E-3	1.000E0	2.342E-2	2.074E-1	5	168	GAS5,MYL6,FOXP2,B2M,RPS7
ToppCell Atlas	8f089d0ddd1f4db998299bf0d2b864035d0c3a89	FetalIntestine-Dendritic_cell-FetalIntestine3|Dendritic_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.938E-3	1.000E0	2.390E-2	2.117E-1	5	169	GIPC2,MYL6,ACOT13,TOMM5,COQ7
ToppCell Atlas	03007f471854d5f96af78cdf813adda4bcb69217	AdultEsophagus-Fibroblast-AdultEsophagus1|Fibroblast / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	3.938E-3	1.000E0	2.390E-2	2.117E-1	5	169	RPS17,RPS25,RPS27,RPS27A,RPL17
ToppCell Atlas	cb886d7ee78d58503a31cf57be87ae904d06b09c	TS08_HC-Neuronal-Inhibitory-iN2(Gad1Gad2)|TS08_HC / lineage hierarchy compared within sample groups	Mouse Adult Brain Overview - NCRCRG	3.938E-3	1.000E0	2.390E-2	2.117E-1	5	169	GAD1,RELN,SYNPR,SPOCK3,TAC1
ToppCell Atlas	ff57d16a2a6d9eb98a4bb160103d8b079ec99afb	AdultTransverseColon-B_cell_(Plasmocyte)-AdultTransverseColon2|B_cell_(Plasmocyte) / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.016E-3	1.000E0	2.434E-2	2.155E-1	3	52	RPL39,RPS25,RPL7
ToppCell Atlas	3fd3521bbb4712dac89bb0806e4ef2f679fb9517	AdultLung-Smooth_muscle_cell-AdultLung1|Smooth_muscle_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.031E-3	1.000E0	2.439E-2	2.160E-1	4	105	MYL6,RPS27,RPS27A,RPL7
ToppCell Atlas	3d343541bbc6adeeb64062b8cbb84f848b9a6ac0	FetalCalvaria-Fetal_chondrocyte|FetalCalvaria / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.139E-3	1.000E0	2.489E-2	2.204E-1	5	171	GAS5,RPS25,RPS27,S100A1,CYCS
ToppCell Atlas	552b65b6bbbdfd2b4005a4b4e1aa4c4737e173d8	AdultCerebellum-Fetal_neuron|AdultCerebellum / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.139E-3	1.000E0	2.489E-2	2.204E-1	5	171	MDH1,SYNPR,CKMT1B,DCLK3,FXYD2
ToppCell Atlas	f57cbf5bd2a9e5db47b4919e9cd5e50781c1a990	Epithelial-Epithelial-C_(AT2)|Epithelial / shred on cell class and cell subclass (v4)	mouse_P3_lung_dropseq (2716 cells)	4.139E-3	1.000E0	2.489E-2	2.204E-1	5	171	RPS24,RPS27,RPS27A,RPL17,RPL18A
ToppCell Atlas	5cce228fbe138206eb6ff71c78242cdb908abfe6	FetalAdrenalGland-CB_CD34+|FetalAdrenalGland / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.139E-3	1.000E0	2.489E-2	2.204E-1	5	171	GSTM5,STXBP2,SLC35D3,AIF1,SERPINB1
ToppCell Atlas	55ad690d5f304c24a0933cb2941ea4c6b7d8d749	AdultBladder-Smooth_muscle_cell-AdultBladder2|Smooth_muscle_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.238E-3	1.000E0	2.520E-2	2.232E-1	3	53	B2M,RPS27,RPL7
ToppCell Atlas	ffb8002cd1d2f0f8b8366f756521c3580d9cff3d	FetalAdrenalGland-B_cell-FetalAdrenalGland2|B_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.241E-3	1.000E0	2.520E-2	2.232E-1	2	16	RPS27A,RPL7
ToppCell Atlas	97a11083ef85903694a5c78045dfc6d334280a1c	FetalBrain-Primordial_germ_cell-FetalBrain5|Primordial_germ_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.241E-3	1.000E0	2.520E-2	2.232E-1	2	16	BOLA3,TTR
ToppCell Atlas	de7291988079e96ca5c25957ef20128378cda74c	AdultLung-Stratified_epithelial_cell-AdultLung1|Stratified_epithelial_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.241E-3	1.000E0	2.520E-2	2.232E-1	2	16	MYL6,RPS27
ToppCell Atlas	7c30ab0267747bf3e31edb5b0bcead94f2fa4424	AdultStomach-Dendritic_cell-AdultStomach2|Dendritic_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.241E-3	1.000E0	2.520E-2	2.232E-1	2	16	NDUFA1,SERPINB1
ToppCell Atlas	76379fa6f2098b927441110ca11ebad157377631	AdultOmentum-Macrophage-AdultOmentum1|Macrophage / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.242E-3	1.000E0	2.520E-2	2.232E-1	5	172	MYL6,PPP1R11,RPS25,GUK1,RPL18A
ToppCell Atlas	fb32441eb7113b91d82325d12cd17bb3a5ca960f	Epithelial---ts14_Kidney|Epithelial / sample groups compared within lineage hierarchy	Mouse Adult Overview - TabulaMuris	4.242E-3	1.000E0	2.520E-2	2.232E-1	5	172	CALB1,COX7B,CYCS,FXYD2,PLP1
ToppCell Atlas	b1bb23a2144369302cb7ddde8c8cca0515d498e3	Epithelial---ts14_Kidney--kidney_collecting_duct_epithelial_cell|Epithelial / sample groups compared within lineage hierarchy	Mouse Adult Overview - TabulaMuris	4.242E-3	1.000E0	2.520E-2	2.232E-1	5	172	CALB1,COX7B,CYCS,FXYD2,PLP1
ToppCell Atlas	acc6fee44d486c6c3349323c5c7cf477b25306ee	TS05_SN-Macroglia|TS05_SN / lineage hierarchy compared within sample groups	Mouse Adult Brain Overview - NCRCRG	4.347E-3	1.000E0	2.567E-2	2.274E-1	5	173	ENPP2,SEC11C,ERMN,S100A1,PLP1
ToppCell Atlas	a112da5b0ab6e1f13d1a7dfa72c67c9a95fa9243	Macrophages-IPF_04|World / lung cells shred on cell class, cell subclass, sample id	Pathobiology of Pulmonary Fibrosis (Reyfman et al., 2019)	4.347E-3	1.000E0	2.567E-2	2.274E-1	5	173	RPL39,B2M,COCH,MME,RPL17
ToppCell Atlas	ead47ce4c842e4919bc85092ac165f25eb25a9ca	TS06_FC-Macroglia|TS06_FC / lineage hierarchy compared within sample groups	Mouse Adult Brain Overview - NCRCRG	4.347E-3	1.000E0	2.567E-2	2.274E-1	5	173	ENPP2,ERMN,S100A1,GSTM5,PLP1
ToppCell Atlas	8ef205ec76bc98eda2a87b27d0543a340cde5b49	AdultCerebellum-T_cell|AdultCerebellum / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.347E-3	1.000E0	2.567E-2	2.274E-1	5	173	RPL36AL,B2M,RPS17,RPS27,RPL18A
ToppCell Atlas	4f915141ce82c0ec64588a511ec86e4b480ca33c	CordBloodCD34P|World / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.454E-3	1.000E0	2.627E-2	2.326E-1	5	174	RPS7,AIF1,SERPINB1,RPL22L1,RPL7
ToppCell Atlas	3169168a1e2f946ea96a0ea0177e0f3ae8ba2541	FetalPancreas-Antigen_presenting_cell_(RPS_high)|FetalPancreas / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.563E-3	1.000E0	2.687E-2	2.379E-1	5	175	MYL6,B2M,NDUFA1,AIF1,RPL18A
ToppCell Atlas	a96dbc28627e5541bf3c340c705a755bcfd485b2	Macroglia-OLIGODENDROCYTE-O1-Trf|World / cells hierarchy compared to all other cells	Mouse Adult Brain Overview - NCRCRG	4.704E-3	1.000E0	2.766E-2	2.449E-1	3	55	SEC11C,ASPA,SERPINB1
ToppCell Atlas	c66dcc652037dfab73ecd8445e6d53aaf8a12efd	AdultLung-Endothelial_cell_(APC)-AdultLung2|Endothelial_cell_(APC) / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.755E-3	1.000E0	2.792E-2	2.472E-1	4	110	COX6C,SKIL,SEC61G,UQCRB
ToppCell Atlas	d9142151819afb0dc22bfb32a9c9dba5f553067d	ILEUM-inflamed-(9)_Enteric_neurons|inflamed / shred on tissue, inflammation_status, cell class(v3), cell subclass (v2)	Human Ileal Immune cells from Crohn's Disease	4.901E-3	1.000E0	2.860E-2	2.533E-1	5	178	RELN,SLC35F1,TTR,ASPA,PLP1
ToppCell Atlas	f44d54fec14bcc338528becfef78d9edead92dec	FetalKidney-Endothelial_cell-FetalKidney3|Endothelial_cell / shred by tissue - cell type - sample	Human Cell Landscape (Adult and Fetal)	4.901E-3	1.000E0	2.860E-2	2.533E-1	5	178	RPL36AL,RPS7,RPS17,SKIL,KLF10
