test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Tmem163	Tmem163	Tmem163	chr1:127490341-127678021	ST_WT_GF	ST_WT_SPF	NOTEST	1.331	2.05087	0.623727	0	1	1	no
Tmem164	Tmem164	Tmem164	chrX:142681399-142843494	ST_WT_GF	ST_WT_SPF	NOTEST	1.70768	1.41152	-0.27479	0	1	1	no
Tmem165	Tmem165	Tmem165	chr5:76183879-76469519	ST_WT_GF	ST_WT_SPF	OK	6.04419	5.09801	-0.245615	-0.111366	0.7664	0.999552	no
Tmem167	Tmem167	Tmem167	chr13:90089666-90114921	ST_WT_GF	ST_WT_SPF	OK	4.34464	4.41475	0.0230947	0.0304235	0.9162	0.999552	no
Tmem167b	Tmem167b	Tmem167b	chr3:108556424-108562466	ST_WT_GF	ST_WT_SPF	OK	8.23803	8.02453	-0.0378823	-0.0474311	0.8673	0.999552	no
Tmem168	Tmem168	Tmem168	chr6:13580688-13608063	ST_WT_GF	ST_WT_SPF	NOTEST	1.02136	1.14711	0.167512	0	1	1	no
Tmem169	Tmem169	Tmem169	chr1:72284372-72302995	ST_WT_GF	ST_WT_SPF	NOTEST	1.53555	1.23484	-0.314437	0	1	1	no
Tmem17	Tmem17	Tmem17	chr11:22512282-22519231	ST_WT_GF	ST_WT_SPF	OK	2.75866	4.46027	0.693163	0.571369	0.0539	0.628585	no
Tmem170	Tmem170	Tmem170	chr8:111864897-111876675	ST_WT_GF	ST_WT_SPF	NOTEST	0.0961231	0.00928127	-3.37249	0	1	1	no
Tmem170b	Tmem170b	Tmem170b	chr13:41606215-41641357	ST_WT_GF	ST_WT_SPF	NOTEST	2.52157	2.50286	-0.0107469	0	1	1	no
Tmem171	Tmem171	Tmem171	chr13:98686237-98694831	ST_WT_GF	ST_WT_SPF	NOTEST	0	0.0241225	inf	0	1	1	no
Tmem173	Tmem173	Tmem173	chr18:35733677-35740554	ST_WT_GF	ST_WT_SPF	NOTEST	0.830441	1.04725	0.334657	0	1	1	no
Tmem174	Tmem174	Tmem174	chr13:98634977-98637410	ST_WT_GF	ST_WT_SPF	NOTEST	0.0793988	0.0757177	-0.0684861	0	1	1	no
Tmem175	Tmem175	Tmem175	chr5:108629809-108685446	ST_WT_GF	ST_WT_SPF	NOTEST	3.06706	3.03187	-0.0166507	0	1	1	no
Tmem176a	Tmem176a	Tmem176a	chr6:48841482-48845364	ST_WT_GF	ST_WT_SPF	OK	5.3725	6.32612	0.235727	0.207257	0.4318	0.999552	no
Tmem176b	Tmem176b	Tmem176b	chr6:48833810-48841374	ST_WT_GF	ST_WT_SPF	OK	12.5433	13.0307	0.0549972	0.0591795	0.83085	0.999552	no
Tmem177	Tmem177	Tmem177	chr1:119907898-119913168	ST_WT_GF	ST_WT_SPF	NOTEST	0.898232	0.845091	-0.0879818	0	1	1	no
Tmem178	Tmem178	Tmem178	chr17:80944631-81001816	ST_WT_GF	ST_WT_SPF	OK	13.8352	18.1711	0.393303	0.429253	0.14005	0.829886	no
Tmem178b	Tmem178b	Tmem178b	chr6:40110252-40248353	ST_WT_GF	ST_WT_SPF	NOTEST	0.208406	0.101247	-1.04151	0	1	1	no
Tmem179	Tmem179	Tmem179	chr12:112500183-112511160	ST_WT_GF	ST_WT_SPF	OK	26.8439	26.9854	0.00758605	0.00958016	0.97275	0.999552	no
Tmem179b	Tmem179b	Tmem179b	chr19:8772521-8786417	ST_WT_GF	ST_WT_SPF	OK	12.9443	16.3627	0.338095	0.26287	0.35	0.980098	no
Tmem18	Tmem18	Tmem18	chr12:30584442-30591219	ST_WT_GF	ST_WT_SPF	OK	3.31653	4.14051	0.320135	0.34896	0.22125	0.912248	no
Tmem180	Tmem180	Tmem180	chr19:46356879-46375254	ST_WT_GF	ST_WT_SPF	NOTEST	1.42889	1.25257	-0.190008	0	1	1	no
Tmem181a	Tmem181a	Tmem181a	chr17:6270469-6317474	ST_WT_GF	ST_WT_SPF	NOTEST	0.25571	0.264953	0.0512307	0	1	1	no
Tmem181b-ps	Tmem181b-ps	Tmem181b-ps	chr17:6439001-6450994	ST_WT_GF	ST_WT_SPF	OK	4.52128	4.00955	-0.173291	-0.193393	0.47715	0.999552	no
Tmem181c-ps	Tmem181c-ps	Tmem181c-ps	chr17:6610102-6620925	ST_WT_GF	ST_WT_SPF	NOTEST	1.78877	1.37424	-0.38033	0	1	1	no
Tmem182	Tmem182	Tmem182	chr1:40805600-40855267	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Tmem183a	Tmem183a	Tmem183a	chr1:134346096-134361999	ST_WT_GF	ST_WT_SPF	OK	10.3	10.98	0.0922292	0.122283	0.6747	0.999552	no
Tmem184a	Tmem184a	Tmem184a	chr5:139804951-139814283	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Tmem184b	Tmem184b	Tmem184b	chr15:79360683-79403303	ST_WT_GF	ST_WT_SPF	OK	6.034	5.2001	-0.214575	-0.248638	0.3771	0.991378	no
Tmem184c	Tmem184c	Tmem184c	chr8:77595977-77610653	ST_WT_GF	ST_WT_SPF	OK	16.1854	13.2276	-0.291142	-0.363525	0.2015	0.895649	no
Tmem185b	Tmem185b	Tmem185b	chr1:119526153-119528983	ST_WT_GF	ST_WT_SPF	NOTEST	3.0054	2.76044	-0.122656	0	1	1	no
Tmem186	Tmem186	Tmem186	chr16:8633730-8637701	ST_WT_GF	ST_WT_SPF	NOTEST	1.31511	1.57016	0.255733	0	1	1	no
Tmem189	Tmem189	Tmem189	chr2:167643224-167661544	ST_WT_GF	ST_WT_SPF	NOTEST	2.77605	2.93135	0.0785311	0	1	1	no
Tmem19	Tmem19	Tmem19	chr10:115340739-115362262	ST_WT_GF	ST_WT_SPF	OK	4.92712	5.23242	0.0867339	0.10158	0.72465	0.999552	no
Tmem190	Tmem190	Tmem190	chr7:4782939-4784340	ST_WT_GF	ST_WT_SPF	NOTEST	0.0363769	0	-inf	0	1	1	no
Tmem191c	Tmem191c	Tmem191c	chr16:17276299-17278661	ST_WT_GF	ST_WT_SPF	OK	35.0663	27.1311	-0.370138	-0.441642	0.1181	0.79223	no
Tmem192	Tmem192	Tmem192	chr8:64947184-64969037	ST_WT_GF	ST_WT_SPF	OK	7.27772	8.87654	0.28651	0.286318	0.32025	0.965559	no
Tmem194	Tmem194	Tmem194	chr10:127677064-127701047	ST_WT_GF	ST_WT_SPF	NOTEST	0.434845	0.434255	-0.00195668	0	1	1	no
Tmem194b	Tmem194b	Tmem194b	chr1:52630704-52651919	ST_WT_GF	ST_WT_SPF	NOTEST	0.172293	0.263893	0.615089	0	1	1	no
Tmem196	Tmem196	Tmem196	chr12:119945961-120021245	ST_WT_GF	ST_WT_SPF	OK	2.95782	3.40756	0.204202	0.20338	0.4716	0.999552	no
Tmem198	Tmem198	Tmem198	chr1:75479531-75485693	ST_WT_GF	ST_WT_SPF	OK	16.7311	14.2193	-0.234684	-0.291612	0.3095	0.959015	no
Tmem198b	Tmem198b	Tmem198b	chr10:128790909-128804370	ST_WT_GF	ST_WT_SPF	NOTEST	0.874246	0.564909	-0.630022	0	1	1	no
Tmem199	Tmem199	Tmem199	chr11:78507054-78512168	ST_WT_GF	ST_WT_SPF	OK	9.89577	10.8617	0.134372	0.148169	0.60975	0.999552	no
Tmem2	Tmem2	Tmem2	chr19:21778339-21858360	ST_WT_GF	ST_WT_SPF	NOTEST	1.32933	1.28638	-0.0473741	0	1	1	no
Tmem200a	Tmem200a	Tmem200a	chr10:25991185-26079447	ST_WT_GF	ST_WT_SPF	NOTEST	0.386317	0.735583	0.929102	0	1	1	no
Tmem200b	Tmem200b	Tmem200b	chr4:131921770-131923140	ST_WT_GF	ST_WT_SPF	NOTEST	0.0293204	0.0213619	-0.456865	0	1	1	no
Tmem200c	Tmem200c	Tmem200c	chr17:68837135-68843138	ST_WT_GF	ST_WT_SPF	NOTEST	0.306276	0.399297	0.382628	0	1	1	no
Tmem201	Tmem201	Tmem201	chr4:149715374-149738068	ST_WT_GF	ST_WT_SPF	NOTEST	2.95937	2.42728	-0.285948	0	1	1	no
Tmem202	Tmem202	Tmem202	chr9:59518684-59525501	ST_WT_GF	ST_WT_SPF	NOTEST	0.798798	1.46887	0.8788	0	1	1	no
Tmem203	Tmem203	Tmem203	chr2:25255438-25256352	ST_WT_GF	ST_WT_SPF	OK	6.0966	6.02202	-0.0177575	-0.015911	0.95565	0.999552	no
Tmem204	Tmem204	Tmem204	chr17:25016085-25099497	ST_WT_GF	ST_WT_SPF	NOTEST	1.70779	2.10344	0.300614	0	1	1	no
Tmem205	Tmem205	Tmem205	chr9:21921008-21935872	ST_WT_GF	ST_WT_SPF	OK	36.0525	42.7518	0.245889	0.28897	0.3152	0.961711	no
Tmem206	Tmem206	Tmem206	chr1:191325964-191397041	ST_WT_GF	ST_WT_SPF	NOTEST	2.58631	2.04972	-0.335467	0	1	1	no
Tmem207	Tmem207	Tmem207	chr16:26503792-26526771	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Tmem208	Tmem208	Tmem208	chr8:105326363-105329057	ST_WT_GF	ST_WT_SPF	OK	31.0798	40.7608	0.391204	0.472312	0.0934	0.744823	no
Tmem209	Tmem209	Tmem209	chr6:30481232-30509706	ST_WT_GF	ST_WT_SPF	NOTEST	2.20057	2.52667	0.19936	0	1	1	no
Tmem210	Tmem210	Tmem210	chr2:25288144-25289187	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Tmem211	Tmem211	Tmem211	chr5:113226908-113239263	ST_WT_GF	ST_WT_SPF	NOTEST	0	0.0213108	inf	0	1	1	no
Tmem212	Tmem212	Tmem212	chr3:27866064-27896368	ST_WT_GF	ST_WT_SPF	OK	2.10795	3.58804	0.767354	0.431246	0.15595	0.846305	no
Tmem213	Tmem213	Tmem213	chr6:38048482-38254009	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Tmem214	Tmem214	Tmem214	chr5:30869646-30877467	ST_WT_GF	ST_WT_SPF	OK	3.71428	3.48549	-0.0917197	-0.0942052	0.75135	0.999552	no
Tmem215	Tmem215	Tmem215	chr4:40472179-40475653	ST_WT_GF	ST_WT_SPF	NOTEST	0.748817	0.776334	0.0520647	0	1	1	no
Tmem216	Tmem216	Tmem216	chr19:10550460-10556238	ST_WT_GF	ST_WT_SPF	OK	4.52552	4.32399	-0.0657202	-0.0556641	0.82695	0.999552	no
Tmem217	Tmem217	Tmem217	chr17:29526017-29549593	ST_WT_GF	ST_WT_SPF	NOTEST	0.27993	0.182153	-0.619913	0	1	1	no
Tmem218	Tmem218	Tmem218	chr9:37208222-37223228	ST_WT_GF	ST_WT_SPF	OK	11.7175	13.8706	0.243372	0.258913	0.35705	0.981958	no
Tmem219	Tmem219	Tmem219	chr7:126886218-126898278	ST_WT_GF	ST_WT_SPF	OK	11.6577	14.7832	0.342675	0.359893	0.2104	0.904028	no
Tmem220	Tmem220	Tmem220	chr11:67025153-67035312	ST_WT_GF	ST_WT_SPF	NOTEST	0.593589	0.619541	0.0617367	0	1	1	no
Tmem221	Tmem221	Tmem221	chr8:71554302-71558871	ST_WT_GF	ST_WT_SPF	NOTEST	0.0396864	0.0268977	-0.561162	0	1	1	no
Tmem222	Tmem222	Tmem222	chr4:133266044-133277790	ST_WT_GF	ST_WT_SPF	OK	18.0469	20.1638	0.160016	0.20286	0.4729	0.999552	no
Tmem223	Tmem223	Tmem223	chr19:8770995-8772475	ST_WT_GF	ST_WT_SPF	OK	47.2685	56.6668	0.261627	0.33611	0.23705	0.923861	no
Tmem225	Tmem225	Tmem225	chr9:40148121-40150878	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Tmem229a	Tmem229a	Tmem229a	chr6:24951140-24956125	ST_WT_GF	ST_WT_SPF	OK	4.01849	4.28097	0.0912838	0.109532	0.69755	0.999552	no
Tmem229b	Tmem229b	Tmem229b	chr12:78961794-79007277	ST_WT_GF	ST_WT_SPF	NOTEST	2.60414	2.97168	0.190474	0	1	1	no
Tmem230	Tmem230	Tmem230	chr2:132239491-132247788	ST_WT_GF	ST_WT_SPF	OK	7.7551	7.72161	-0.00624454	-0.00673478	0.9808	0.999552	no
Tmem231	Tmem231	Tmem231	chr8:111912017-111933791	ST_WT_GF	ST_WT_SPF	NOTEST	2.71018	2.43358	-0.155306	0	1	1	no
Tmem232	Tmem232	Tmem232	chr17:65256004-65540782	ST_WT_GF	ST_WT_SPF	NOTEST	0.0834203	0.13877	0.734227	0	1	1	no
Tmem233	Tmem233	Tmem233	chr5:116040533-116083246	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Tmem234	Tmem234	Tmem234	chr4:129600706-129607879	ST_WT_GF	ST_WT_SPF	OK	37.3784	29.5872	-0.337232	-0.362721	0.20735	0.901049	no
Tmem235	Tmem235	Tmem235	chr11:117860751-117865543	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Tmem236	Tmem236	Tmem236	chr2:14174523-14221993	ST_WT_GF	ST_WT_SPF	NOTEST	0.101036	0.0881014	-0.19764	0	1	1	no
Tmem237	Tmem237	Tmem237	chr1:59100592-59120096	ST_WT_GF	ST_WT_SPF	OK	6.2684	6.66492	0.0884906	0.0987124	0.73705	0.999552	no
Tmem238	Tmem238	Tmem238	chr7:4784784-4789560	ST_WT_GF	ST_WT_SPF	NOTEST	1.19482	1.02126	-0.226441	0	1	1	no
Tmem239	Tmem239	Tmem239	chr2:130406521-130407794	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Tmem240	Tmem240	Tmem240	chr4:155734803-155740564	ST_WT_GF	ST_WT_SPF	OK	7.83195	7.23472	-0.114435	-0.118383	0.6851	0.999552	no
Tmem241	Tmem241	Tmem241	chr18:11981302-12121537	ST_WT_GF	ST_WT_SPF	NOTEST	0.745428	0.667897	-0.158444	0	1	1	no
Tmem242	Tmem242	Tmem242	chr17:5410863-5440260	ST_WT_GF	ST_WT_SPF	OK	51.7288	62.9895	0.284142	0.364601	0.1926	0.887652	no
Tmem243	Tmem243	Tmem243	chr5:9100736-9161776	ST_WT_GF	ST_WT_SPF	NOTEST	0.86248	0.680901	-0.341047	0	1	1	no
Tmem245	Tmem245	Tmem245	chr4:56876012-56947429	ST_WT_GF	ST_WT_SPF	NOTEST	1.77446	1.59796	-0.151154	0	1	1	no
Tmem246	Tmem246	Tmem246	chr4:49584505-49597870	ST_WT_GF	ST_WT_SPF	OK	12.9479	14.0817	0.121107	0.150535	0.59625	0.999552	no
Tmem247	Tmem247	Tmem247	chr17:86917347-86922367	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Tmem248	Tmem248	Tmem248	chr5:130219743-130243765	ST_WT_GF	ST_WT_SPF	OK	5.66675	5.13266	-0.142814	-0.169063	0.54835	0.999552	no
Tmem25	Tmem25	Tmem25	chr9:44793778-44799216	ST_WT_GF	ST_WT_SPF	OK	3.3554	3.61018	0.105588	0.107768	0.69675	0.999552	no
Tmem251	Tmem251	Tmem251	chr12:102739829-102757810	ST_WT_GF	ST_WT_SPF	OK	6.62368	6.90124	0.0592236	0.0276165	0.9439	0.999552	no
Tmem252	Tmem252	Tmem252	chr19:24674007-24861842	ST_WT_GF	ST_WT_SPF	NOTEST	0.109819	0.0735319	-0.578691	0	1	1	no
Tmem253	Tmem253	Tmem253	chr14:51984832-52020733	ST_WT_GF	ST_WT_SPF	NOTEST	0.0590392	0.0208485	-1.50173	0	1	1	no
Tmem254a	Tmem254a,Tmem254b,Tmem254c	Tmem254a,Tmem254b,Tmem254c	chr14:26202666-26207041	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Tmem254b	Tmem254b	Tmem254b	chr14:26202666-26207041	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Tmem254c	Tmem254c	Tmem254c	chr14:26202666-26207041	ST_WT_GF	ST_WT_SPF	NOTEST	0	0	0	0	1	1	no
Tmem255a	Tmem255a	Tmem255a	chrX:38189792-38252481	ST_WT_GF	ST_WT_SPF	OK	6.38788	8.0555	0.334635	0.329262	0.24405	0.92631	no
Tmem255b	Tmem255b	Tmem255b	chr8:13435458-13461451	ST_WT_GF	ST_WT_SPF	NOTEST	0.209504	0.164652	-0.347559	0	1	1	no
Tmem256	Tmem256	Tmem256	chr11:69838524-69839558	ST_WT_GF	ST_WT_SPF	OK	277.994	347.751	0.323004	0.390064	0.1746	0.869936	no
Tmem258	Tmem258	Tmem258	chr19:10204201-10207824	ST_WT_GF	ST_WT_SPF	OK	330.553	498.035	0.591368	0.683413	0.01805	0.428433	no
Tmem259	Tmem259	Tmem259	chr10:79697304-80369637	ST_WT_GF	ST_WT_SPF	OK	4.69839	3.7024	-0.343708	-0.0271763	0.61975	0.999552	no
Tmem26	Tmem26	Tmem26	chr10:68723745-68782654	ST_WT_GF	ST_WT_SPF	NOTEST	0.0624039	0.114585	0.876713	0	1	1	no
Tmem260	Tmem260	Tmem260	chr14:48446351-48515159	ST_WT_GF	ST_WT_SPF	NOTEST	0.367413	0.343937	-0.0952579	0	1	1	no
Tmem261	Tmem261	Tmem261	chr4:75277353-75278286	ST_WT_GF	ST_WT_SPF	OK	24.1516	24.615	0.0274199	0.0316255	0.91195	0.999552	no
Tmem263	Tmem263	Tmem263	chr10:85102626-85117747	ST_WT_GF	ST_WT_SPF	OK	10.8929	11.3644	0.0611394	0.0758365	0.7905	0.999552	no
Tmem265	Tmem265	Tmem265	chr7:127561222-127565270	ST_WT_GF	ST_WT_SPF	OK	6.49118	5.57888	-0.218507	-0.205825	0.4568	0.999552	no
Tmem27	Tmem27	Tmem27	chrX:164090186-164118859	ST_WT_GF	ST_WT_SPF	NOTEST	0	0.0219444	inf	0	1	1	no
Tmem28	Tmem28	Tmem28	chrX:99821068-99846345	ST_WT_GF	ST_WT_SPF	NOTEST	0	0.0172807	inf	0	1	1	no
Tmem29	Tmem29	Tmem29	chrX:150397772-150459150	ST_WT_GF	ST_WT_SPF	OK	10.0576	17.1006	0.765762	0.783516	0.0093	0.330524	no
Tmem30a	Tmem30a	Tmem30a	chr9:79768940-79793430	ST_WT_GF	ST_WT_SPF	OK	48.72	48.8331	0.00334617	0.0042231	0.9882	0.999552	no
Tmem30b	Tmem30b	Tmem30b	chr12:73543113-73546395	ST_WT_GF	ST_WT_SPF	NOTEST	0	0.00616632	inf	0	1	1	no
Tmem30c	Tmem30c	Tmem30c	chr16:57266138-57292851	ST_WT_GF	ST_WT_SPF	NOTEST	0.0154036	0.0831524	2.43249	0	1	1	no
Tmem33	Tmem33	Tmem33	chr5:67260564-67291461	ST_WT_GF	ST_WT_SPF	OK	5.73373	6.20213	0.113289	0.139013	0.62515	0.999552	no
Tmem35	Tmem35	Tmem35	chrX:134295224-134305969	ST_WT_GF	ST_WT_SPF	OK	42.0384	38.5685	-0.124287	-0.162006	0.55835	0.999552	no
Tmem37	Tmem37	Tmem37	chr1:120067376-120073780	ST_WT_GF	ST_WT_SPF	NOTEST	0.624296	0.499886	-0.320631	0	1	1	no
Tmem38a	Tmem38a	Tmem38a	chr8:72572102-72587284	ST_WT_GF	ST_WT_SPF	OK	15.225	15.9994	0.071576	0.0903826	0.74275	0.999552	no
Tmem38b	Tmem38b	Tmem38b	chr4:53826044-53862018	ST_WT_GF	ST_WT_SPF	NOTEST	1.04725	0.852622	-0.296629	0	1	1	no
Tmem39a	Tmem39a	Tmem39a	chr16:38558697-38592162	ST_WT_GF	ST_WT_SPF	NOTEST	0.868886	0.665148	-0.38549	0	1	1	no
Tmem39b	Tmem39b	Tmem39b	chr4:129676354-129696838	ST_WT_GF	ST_WT_SPF	NOTEST	0.622099	0.822696	0.403215	0	1	1	no
Tmem40	Tmem40	Tmem40	chr6:115729136-115762466	ST_WT_GF	ST_WT_SPF	NOTEST	0.437502	0.883607	1.01412	0	1	1	no
Tmem41a	Tmem41a	Tmem41a	chr16:21934326-21947552	ST_WT_GF	ST_WT_SPF	OK	15.0623	15.1802	0.0112445	0.012878	0.96285	0.999552	no
Tmem41b	Tmem41b	Tmem41b	chr7:109972186-109986230	ST_WT_GF	ST_WT_SPF	OK	5.17089	5.72814	0.147654	0.176786	0.53195	0.999552	no
Tmem42	Tmem42	Tmem42	chr9:123021325-123023491	ST_WT_GF	ST_WT_SPF	OK	5.21729	4.98056	-0.066994	-0.0545733	0.84025	0.999552	no
Tmem43	Tmem43	Tmem43	chr6:91473750-91488458	ST_WT_GF	ST_WT_SPF	OK	4.98364	5.18963	0.0584326	0.0617329	0.82755	0.999552	no
Tmem44	Tmem44	Tmem44	chr16:30511854-30550578	ST_WT_GF	ST_WT_SPF	NOTEST	2.98984	2.04567	-0.547494	0	1	1	no
Tmem45a	Tmem45a	Tmem45a	chr16:56805160-56886163	ST_WT_GF	ST_WT_SPF	NOTEST	0.163031	0.215164	0.400295	0	1	1	no
Tmem45a2	Tmem45a2	Tmem45a2	chr16:57036966-57071346	ST_WT_GF	ST_WT_SPF	NOTEST	0.116434	0.130131	0.16046	0	1	1	no
Tmem45b	Tmem45b	Tmem45b	chr9:31426195-31464238	ST_WT_GF	ST_WT_SPF	NOTEST	0.166123	0.0636393	-1.38426	0	1	1	no
Tmem47	Tmem47	Tmem47	chrX:81070643-81097875	ST_WT_GF	ST_WT_SPF	OK	18.2116	20.4646	0.168277	0.202393	0.47985	0.999552	no
Tmem5	Tmem5	Tmem5	chr10:122081259-122097102	ST_WT_GF	ST_WT_SPF	OK	11.0435	10.0027	-0.142806	-0.149974	0.60265	0.999552	no
Tmem50a	Tmem50a	Tmem50a	chr4:134897848-134914916	ST_WT_GF	ST_WT_SPF	OK	178.041	180.835	0.022457	0.0292328	0.91125	0.999552	no
Tmem50b	Tmem50b	Tmem50b	chr16:91574507-91597680	ST_WT_GF	ST_WT_SPF	OK	13.7461	16.9622	0.303293	0.369311	0.19	0.884903	no
Tmem51	Tmem51	Tmem51	chr4:142030992-142088101	ST_WT_GF	ST_WT_SPF	NOTEST	1.53067	1.6692	0.125	0	1	1	no
Tmem51os1	Tmem51os1	Tmem51os1	chr4:142030992-142088101	ST_WT_GF	ST_WT_SPF	NOTEST	2.23347	1.84823	-0.273139	0	1	1	no
Tmem52	Tmem52	Tmem52	chr4:155469113-155470858	ST_WT_GF	ST_WT_SPF	NOTEST	0.219552	0.0935584	-1.23063	0	1	1	no
Tmem52b	Tmem52b	Tmem52b	chr6:129512556-129519227	ST_WT_GF	ST_WT_SPF	NOTEST	0.0466891	0.0548133	0.23144	0	1	1	no
Tmem53	Tmem53	Tmem53	chr4:117251950-117268588	ST_WT_GF	ST_WT_SPF	OK	3.07083	3.89942	0.344631	0.250116	0.23775	0.924295	no
Tmem54	Tmem54	Tmem54	chr4:129105529-129121925	ST_WT_GF	ST_WT_SPF	NOTEST	0.701493	0.494447	-0.504613	0	1	1	no
Tmem55a	Tmem55a	Tmem55a	chr4:14864218-14915260	ST_WT_GF	ST_WT_SPF	OK	8.74257	8.95851	0.0352007	0.0413378	0.8877	0.999552	no
Tmem55b	Tmem55b	Tmem55b	chr14:50924948-50930849	ST_WT_GF	ST_WT_SPF	OK	21.0831	25.4622	0.272274	0.350602	0.2228	0.913415	no
Tmem56	Tmem56	Tmem56	chr3:121202009-121263316	ST_WT_GF	ST_WT_SPF	NOTEST	2.47936	2.29193	-0.113403	0	1	1	no
Tmem57	Tmem57	Tmem57	chr4:134802759-134853345	ST_WT_GF	ST_WT_SPF	OK	15.2374	15.4332	0.0184173	0.0244104	0.93225	0.999552	no
Tmem59	Tmem59	Tmem59	chr4:107178629-107200996	ST_WT_GF	ST_WT_SPF	OK	63.3652	71.5217	0.174689	0.234489	0.4028	0.998524	no
Tmem59l	Tmem59l	Tmem59l	chr8:70483866-70487358	ST_WT_GF	ST_WT_SPF	OK	23.4002	28.1399	0.2661	0.304074	0.28885	0.950941	no
Tmem60	Tmem60	Tmem60	chr5:20882452-20886870	ST_WT_GF	ST_WT_SPF	OK	19.2698	25.402	0.398598	0.443304	0.11995	0.797393	no
Tmem62	Tmem62	Tmem62	chr2:120977061-121007842	ST_WT_GF	ST_WT_SPF	NOTEST	1.76517	2.29098	0.376157	0	1	1	no
Tmem63a	Tmem63a	Tmem63a	chr1:180942517-180975104	ST_WT_GF	ST_WT_SPF	OK	5.88916	4.45914	-0.401297	-0.429302	0.1261	0.805762	no
Tmem63b	Tmem63b	Tmem63b	chr17:45660176-45686218	ST_WT_GF	ST_WT_SPF	OK	17.9888	13.2579	-0.440245	-0.529673	0.06005	0.650273	no
Tmem63c	Tmem63c	Tmem63c	chr12:87026563-87090039	ST_WT_GF	ST_WT_SPF	NOTEST	0.883779	0.69077	-0.355481	0	1	1	no
Tmem64	Tmem64	Tmem64	chr4:15265819-15286753	ST_WT_GF	ST_WT_SPF	OK	6.80101	7.74342	0.187221	0.228363	0.4147	0.999552	no
Tmem65	Tmem65	Tmem65	chr15:58782268-58823427	ST_WT_GF	ST_WT_SPF	OK	9.4494	11.7336	0.312354	0.386558	0.1704	0.865625	no
Tmem67	Tmem67	Tmem67	chr4:12039355-12088007	ST_WT_GF	ST_WT_SPF	NOTEST	1.479	1.42109	-0.0576226	0	1	1	no
Tmem68	Tmem68	Tmem68	chr4:3549040-3574768	ST_WT_GF	ST_WT_SPF	OK	9.37806	11.9393	0.34836	0.417229	0.14625	0.834429	no
Tmem69	Tmem69	Tmem69	chr4:116551527-116555943	ST_WT_GF	ST_WT_SPF	OK	12.2188	9.52675	-0.359044	-0.3963	0.15675	0.847623	no
Tmem70	Tmem70	Tmem70	chr1:16665190-16678275	ST_WT_GF	ST_WT_SPF	OK	13.9336	17.5073	0.329381	0.413399	0.1491	0.835681	no
Tmem71	Tmem71	Tmem71	chr15:66526211-66561046	ST_WT_GF	ST_WT_SPF	NOTEST	0.110534	0.100693	-0.134531	0	1	1	no
Tmem72	Tmem72	Tmem72	chr6:116692724-116716758	ST_WT_GF	ST_WT_SPF	NOTEST	0.0846729	0.0611461	-0.46964	0	1	1	no
Tmem74	Tmem74	Tmem74	chr15:43866694-43870029	ST_WT_GF	ST_WT_SPF	NOTEST	0.336591	0.180211	-0.901308	0	1	1	no
Tmem74b	Tmem74b	Tmem74b	chr2:151702007-151707310	ST_WT_GF	ST_WT_SPF	NOTEST	1.84083	1.99024	0.112592	0	1	1	no
Tmem79	Tmem79	Tmem79	chr3:88328652-88334433	ST_WT_GF	ST_WT_SPF	NOTEST	0.0291693	0.11296	1.95329	0	1	1	no
Tmem8	Tmem8	Tmem8	chr17:26113315-26123253	ST_WT_GF	ST_WT_SPF	NOTEST	1.24432	1.14269	-0.122921	0	1	1	no
Tmem80	Tmem80	Tmem80	chr7:141297175-141338783	ST_WT_GF	ST_WT_SPF	OK	8.81974	9.26998	0.0718297	0.0583851	0.84695	0.999552	no
Tmem81	Tmem81	Tmem81	chr1:132506229-132508639	ST_WT_GF	ST_WT_SPF	NOTEST	0.889754	0.899776	0.0161597	0	1	1	no
Tmem82	Tmem82	Tmem82	chr4:141614232-141618633	ST_WT_GF	ST_WT_SPF	NOTEST	2.72988	2.3395	-0.222637	0	1	1	no
Tmem86a	Tmem86a	Tmem86a	chr7:47050639-47054776	ST_WT_GF	ST_WT_SPF	NOTEST	2.39648	2.43328	0.021987	0	1	1	no
Tmem86b	Tmem86b	Tmem86b	chr7:4628039-4630482	ST_WT_GF	ST_WT_SPF	NOTEST	0.29707	0.14188	-1.06614	0	1	1	no
Tmem87a	Tmem87a	Tmem87a	chr2:120355308-120504919	ST_WT_GF	ST_WT_SPF	OK	10.7298	13.3095	0.310832	0.383037	0.2043	0.898025	no
