Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
MicroRNA	hsa-miR-1270:mirSVR_lowEffct	hsa-miR-1270:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	7.766E-9	4.577E-5	9.155E-6	8.477E-5	16	1814	C4orf3,SNRNP25,B2M,PSMB7,IFI27,NDUFB3,BOLA3,PIK3R4,RRNAD1,POGLUT1,GGCT,COX7A2L,EIF3I,MOG,SDF2,TTC33
MicroRNA	hsa-miR-26b:mirSVR_lowEffct	hsa-miR-26b:mirSVR_conserved_lowEffect-0.1-0.5	MicroRNA.org	1.697E-8	1.000E-4	1.667E-5	1.543E-4	16	1919	NUDT19,C4orf3,ZCCHC12,SCAMP1,CHMP5,LOC728392,SEC11C,LRRC40,MDH1,TTR,ADH5,CDC123,GGCT,TIMM17A,COX7A2L,HSBP1
MicroRNA	hsa-miR-124*:mirSVR_highEffct	hsa-miR-124*:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	2.638E-8	1.555E-4	2.221E-5	2.056E-4	12	1005	DUSP28,RFK,SPTSSA,PTPMT1,SCAMP1,TXNDC17,RPSA,CLDN10,ZWINT,GGCT,KXD1,SCP2
MicroRNA	hsa-miR-2278:mirSVR_highEffct	hsa-miR-2278:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	3.444E-8	2.030E-4	2.538E-5	2.350E-4	12	1030	PTPMT1,USE1,ETFB,SLC35A1,TXNDC17,BOLA3,RNF4,GGCT,CFAP74,HSBP1,PDLIM2,TRAPPC2L
MicroRNA	hsa-miR-802:mirSVR_lowEffct	hsa-miR-802:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	5.327E-8	3.140E-4	3.489E-5	3.230E-4	15	1809	BET1,SCAMP1,POLR2G,PSMB7,CLDN10,ADH5,LRPPRC,RNF7,POGLUT1,RNF4,TMEM242,CST3,SCP2,TAC1,TTC33
MicroRNA	hsa-miR-2052:mirSVR_highEffct	hsa-miR-2052:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	6.324E-8	3.727E-4	3.727E-5	3.451E-4	14	1569	PLA2G7,RFK,BET1,SCAMP1,CHMP5,CLDN10,ZWINT,ADH5,POGLUT1,TMEM242,CDC123,INTS4,ENPP5,MOG
MicroRNA	hsa-miR-221*:mirSVR_lowEffct	hsa-miR-221*:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	8.692E-8	5.123E-4	4.657E-5	4.312E-4	15	1879	RPS9,POLR2G,MRPL27,CTXN2,IFI27,ITPA,NDUFS8,RNF7,TIMM10,GSTK1,CST3,TREM2,ENPP5,HSBP1,PDLIM2
MicroRNA	hsa-miR-449c*:mirSVR_lowEffct	hsa-miR-449c*:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.013E-7	5.973E-4	4.894E-5	4.532E-4	11	919	PTPMT1,LRRC40,TXNDC17,CTXN2,CHCHD4,RNF4,SCP2,INTS4,MRAP2,PDLIM2,RABGGTB
MicroRNA	hsa-miR-26a:mirSVR_lowEffct	hsa-miR-26a:mirSVR_conserved_lowEffect-0.1-0.5	MicroRNA.org	1.079E-7	6.362E-4	4.894E-5	4.532E-4	15	1911	NUDT19,C4orf3,ZCCHC12,CHMP5,LOC728392,SEC11C,LRRC40,MDH1,TTR,ADH5,CDC123,GGCT,TIMM17A,COX7A2L,HSBP1
MicroRNA	hsa-miR-635:mirSVR_lowEffct	hsa-miR-635:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	3.271E-7	1.928E-3	1.295E-4	1.199E-3	13	1526	DUSP28,PSMB7,MRPL27,CTXN2,CLDN10,CHCHD4,TMEM242,VAMP1,CST3,SCP2,MRAP2,TRAPPC2L,SDF2
MicroRNA	hsa-miR-339-5p:mirSVR_lowEffct	hsa-miR-339-5p:mirSVR_conserved_lowEffect-0.1-0.5	MicroRNA.org	3.296E-7	1.942E-3	1.295E-4	1.199E-3	13	1527	SPTSSA,PTPMT1,AAMDC,B2M,RPS9,TXNDC17,NDUFB5,TTR,RNF4,VAMP1,CFAP74,TAC1,TTC33
MicroRNA	hsa-miR-4261:mirSVR_highEffct	hsa-miR-4261:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	7.420E-7	4.373E-3	2.507E-4	2.322E-3	13	1642	NUDT19,RFK,SLC35A1,ITPA,SLC39A12,RRNAD1,POGLUT1,RNF4,TOMM22,ISCU,VAMP1,SCP2,TM4SF1
MicroRNA	hsa-miR-3138:mirSVR_highEffct	hsa-miR-3138:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	8.189E-7	4.827E-3	2.507E-4	2.322E-3	10	905	NUDT19,PLA2G7,RFK,PTPMT1,MRPL27,PSMD5,FCER1G,INTS4,CFAP74,COX7A2L
MicroRNA	hsa-miR-627:mirSVR_highEffct	hsa-miR-627:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	8.270E-7	4.875E-3	2.507E-4	2.322E-3	10	906	PLA2G7,BET1,CHMP5,LOC728392,PSMD5,CLDN10,ADH5,POGLUT1,TOMM22,HSBP1
MicroRNA	hsa-miR-891b:mirSVR_highEffct	hsa-miR-891b:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	8.862E-7	5.223E-3	2.507E-4	2.322E-3	10	913	C4orf3,SLC35A1,SEC11C,CLDN10,NDUFS8,RNF7,ISCU,ENPP5,MOG,RABGGTB
MicroRNA	hsa-miR-101:mirSVR_lowEffct	hsa-miR-101:mirSVR_conserved_lowEffect-0.1-0.5	MicroRNA.org	8.881E-7	5.234E-3	2.507E-4	2.322E-3	14	1956	NUDT19,DUSP28,SCAMP1,CHMP5,SLC35A1,ECH1,CHCHD4,LRPPRC,CDC123,SCP2,TAC1,PDLIM2,RABGGTB,SDF2
MicroRNA	hsa-miR-548b-3p:mirSVR_lowEffct	hsa-miR-548b-3p:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	8.934E-7	5.266E-3	2.507E-4	2.322E-3	14	1957	C4orf3,SPTSSA,SCAMP1,B2M,PSMB7,CTXN2,ZWINT,FCER1G,ISCU,CST3,SCP2,HSBP1,PEA15,MOG
MicroRNA	hsa-miR-3155:mirSVR_lowEffct	hsa-miR-3155:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.074E-6	6.331E-3	2.878E-4	2.664E-3	14	1988	BET1,C19orf53,SCAMP1,POLR2G,MRPL27,ZWINT,RRNAD1,POGLUT1,VAMP1,KXD1,CST3,ENPP5,PEA15,MOG
MicroRNA	hsa-miR-325-3p:TargetScan	hsa-miR-325-3p	TargetScan	1.296E-6	7.641E-3	3.322E-4	3.076E-3	13	1727	C19orf53,CHMP5,ETFB,PSMB7,LRRC40,CTXN2,ECH1,FCER1G,RNF4,KXD1,PNCK,RPL3,PLRG1
MicroRNA	hsa-miR-30b*:mirSVR_highEffct	hsa-miR-30b*:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	1.375E-6	8.105E-3	3.377E-4	3.127E-3	10	959	DUSP28,ETFB,PSMB7,SLC35A1,TXNDC17,CLDN10,ZWINT,VAMP1,CST3,PEA15
MicroRNA	hsa-miR-4330:mirSVR_lowEffct	hsa-miR-4330:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.626E-6	9.584E-3	3.834E-4	3.549E-3	13	1763	DUSP28,TCTEX1D2,SPTSSA,BET1,B2M,SEC11C,TXNDC17,ZWINT,CDC123,GGCT,CST3,RABGGTB,TTC33
MicroRNA	hsa-miR-4329:mirSVR_lowEffct	hsa-miR-4329:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.719E-6	1.013E-2	3.898E-4	3.609E-3	13	1772	DUSP28,TPRKB,CTXN2,NDUFB5,ADH5,S100B,LRPPRC,POGLUT1,TMEM242,TOMM22,CST3,SCP2,TTC33
MicroRNA	hsa-miR-454:mirSVR_lowEffct	hsa-miR-454:mirSVR_conserved_lowEffect-0.1-0.5	MicroRNA.org	1.980E-6	1.167E-2	4.322E-4	4.001E-3	13	1795	C4orf3,SCAMP1,B2M,SLC35A1,TXNDC17,ITPA,LRPPRC,VAMP1,SCP2,TAC1,EIF3I,PEA15,PDLIM2
MicroRNA	hsa-miR-34b:mirSVR_lowEffct	hsa-miR-34b:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	2.547E-6	1.501E-2	5.276E-4	4.885E-3	13	1837	DUSP28,BET1,SCAMP1,SRP14,LRRC40,TXNDC17,S100B,LRPPRC,RNF7,RNF4,TMEM242,TAC1,HSBP1
MicroRNA	hsa-miR-200a:mirSVR_highEffct	hsa-miR-200a:mirSVR_conserved_highEffect-0.5	MicroRNA.org	2.616E-6	1.542E-2	5.276E-4	4.885E-3	12	1553	SLC35A1,SRP14,LRRC40,RPSA,TTR,RNF7,SCP2,ENPP5,TAC1,TM4SF1,PEA15,TRAPPC2L
MicroRNA	hsa-miR-16-5p:Functional MTI	Functional MTI	miRTarbase	2.686E-6	1.583E-2	5.276E-4	4.885E-3	12	1557	RFK,SLC35A1,RPSA,LRPPRC,CDC123,TIMM17A,UBE2S,AURKAIP1,TM4SF1,RPL3,PLRG1,RABGGTB
MicroRNA	hsa-miR-765:mirSVR_highEffct	hsa-miR-765:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	3.043E-6	1.794E-2	5.734E-4	5.309E-3	10	1049	PTPMT1,BET1,COPRS,TTR,ADH5,FCER1G,ENPP5,CFAP74,MOG,SDF2
MicroRNA	hsa-miR-502-3p:mirSVR_lowEffct	hsa-miR-502-3p:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	3.113E-6	1.835E-2	5.734E-4	5.309E-3	11	1306	RFK,SCAMP1,B2M,TPRKB,SLC35A1,MDH1,TIMM10,CST3,SCP2,INTS4,TM4SF1
MicroRNA	hsa-miR-379*:mirSVR_highEffct	hsa-miR-379*:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	3.323E-6	1.958E-2	5.935E-4	5.495E-3	11	1315	PTPMT1,SLC35A1,SEC11C,LRRC40,LRPPRC,RRNAD1,RNF4,SCP2,ENPP5,HSBP1,PEA15
MicroRNA	hsa-miR-145*:mirSVR_lowEffct	hsa-miR-145*:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	3.895E-6	2.295E-2	6.751E-4	6.251E-3	12	1615	CHMP5,SLC35A1,IFI27,BOLA3,ADH5,RNF7,POGLUT1,GGCT,ISCU,TAC1,PDLIM2,MOG
MicroRNA	hsa-miR-141:mirSVR_highEffct	hsa-miR-141:mirSVR_conserved_highEffect-0.5	MicroRNA.org	4.198E-6	2.474E-2	7.069E-4	6.545E-3	12	1627	SLC35A1,SRP14,LRRC40,RPSA,TTR,RNF7,SCP2,ENPP5,TAC1,TM4SF1,PEA15,TRAPPC2L
MicroRNA	hsa-miR-486-5p:mirSVR_lowEffct	hsa-miR-486-5p:mirSVR_conserved_lowEffect-0.1-0.5	MicroRNA.org	4.412E-6	2.600E-2	7.077E-4	6.552E-3	11	1355	SNRNP25,C11orf1,CHMP5,SLC35A1,RPSA,CLDN10,ITPA,ADH5,GGCT,UBE2S,PDLIM2
MicroRNA	hsa-miR-26b*:mirSVR_highEffct	hsa-miR-26b*:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	4.442E-6	2.618E-2	7.077E-4	6.552E-3	11	1356	RFK,SPTSSA,SLC35A1,MRPL27,PSMD5,ADH5,PIK3R4,POGLUT1,TMEM242,PNCK,RABGGTB
MicroRNA	hsa-miR-320d:mirSVR_highEffct	hsa-miR-320d:mirSVR_conserved_highEffect-0.5	MicroRNA.org	4.860E-6	2.865E-2	7.539E-4	6.980E-3	11	1369	RFK,ZCCHC12,SPTSSA,ADH5,LRPPRC,ISCU,SCP2,COX7A2L,TAC1,MRAP2,TRAPPC2L
MicroRNA	hsa-miR-3179:mirSVR_highEffct	hsa-miR-3179:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	5.306E-6	3.127E-2	7.869E-4	7.286E-3	9	875	RFK,PTPMT1,LOC728392,TXNDC17,TIMM10,RNF4,GGCT,VAMP1,TRAPPC2L
MicroRNA	hsa-miR-1914:mirSVR_lowEffct	hsa-miR-1914:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	5.349E-6	3.152E-2	7.869E-4	7.286E-3	11	1383	C4orf3,PTPMT1,USE1,POLR2G,PSMB7,POGLUT1,RNF4,INTS4,BOLA2,TAC1,MRAP2
MicroRNA	hsa-miR-1979:mirSVR_lowEffct	hsa-miR-1979:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	5.474E-6	3.226E-2	7.869E-4	7.286E-3	13	1972	BET1,AAMDC,CHMP5,PSMB7,SLC35A1,MRPL27,CLDN10,NDUFS8,ZWINT,RNF4,CDC123,MOG,TTC33
MicroRNA	hsa-miR-320c:mirSVR_highEffct	hsa-miR-320c:mirSVR_conserved_highEffect-0.5	MicroRNA.org	5.762E-6	3.396E-2	8.086E-4	7.486E-3	11	1394	RFK,ZCCHC12,SPTSSA,ADH5,LRPPRC,ISCU,SCP2,COX7A2L,TAC1,MRAP2,TRAPPC2L
MicroRNA	hsa-miR-543:mirSVR_highEffct	hsa-miR-543:mirSVR_conserved_highEffect-0.5	MicroRNA.org	6.265E-6	3.693E-2	8.588E-4	7.951E-3	12	1693	RFK,B2M,LOC728392,SEC11C,ZWINT,RNF7,SLC39A12,SCP2,COX7A2L,TM4SF1,MOG,RABGGTB
MicroRNA	hsa-miR-155-5p:Functional MTI	Functional MTI	miRTarbase	6.884E-6	4.057E-2	8.836E-4	8.181E-3	9	904	BET1,SCAMP1,TPRKB,SLC35A1,LRRC40,PAM16,ADH5,INTS4,PEA15
MicroRNA	hsa-miR-320a:mirSVR_highEffct	hsa-miR-320a:mirSVR_conserved_highEffect-0.5	MicroRNA.org	6.896E-6	4.065E-2	8.836E-4	8.181E-3	11	1421	RFK,ZCCHC12,SPTSSA,ADH5,LRPPRC,ISCU,SCP2,COX7A2L,TAC1,MRAP2,TRAPPC2L
MicroRNA	hsa-miR-320b:mirSVR_highEffct	hsa-miR-320b:mirSVR_conserved_highEffect-0.5	MicroRNA.org	6.896E-6	4.065E-2	8.836E-4	8.181E-3	11	1421	RFK,ZCCHC12,SPTSSA,ADH5,LRPPRC,ISCU,SCP2,COX7A2L,TAC1,MRAP2,TRAPPC2L
MicroRNA	hsa-miR-489:mirSVR_highEffct	hsa-miR-489:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	7.320E-6	4.315E-2	9.180E-4	8.500E-3	9	911	SPTSSA,B2M,POLR2G,RPSA,LRPPRC,RNF7,ISCU,KXD1,TM4SF1
MicroRNA	hsa-miR-367*:mirSVR_lowEffct	hsa-miR-367*:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	7.779E-6	4.585E-2	9.552E-4	8.844E-3	12	1730	PLA2G7,SPTSSA,SCAMP1,SRP14,PSMD5,CLDN10,S100B,VAMP1,ENPP5,MRAP2,SDF2,TTC33
MicroRNA	hsa-miR-4253:mirSVR_lowEffct	hsa-miR-4253:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	8.328E-6	4.908E-2	9.913E-4	9.178E-3	11	1450	NUDT19,SNRNP25,IL18,USE1,LRPPRC,RNF4,CDC123,CFAP74,PDLIM2,MOG,TTC33
MicroRNA	hsa-miR-17-5p:Functional MTI	Functional MTI	miRTarbase	8.554E-6	5.042E-2	9.913E-4	9.178E-3	10	1181	RFK,B2M,RPSA,BLVRA,TMEM242,TIMM17A,UBE2S,ENPP5,PEA15,PLRG1
MicroRNA	hsa-miR-490-3p:mirSVR_highEffct	hsa-miR-490-3p:mirSVR_conserved_highEffect-0.5	MicroRNA.org	8.578E-6	5.056E-2	9.913E-4	9.178E-3	7	499	C11orf1,RFK,ZCCHC12,CLDN10,ITPA,ADH5,RABGGTB
MicroRNA	hsa-miR-376a*:mirSVR_lowEffct	hsa-miR-376a*:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	8.824E-6	5.201E-2	1.000E-3	9.260E-3	12	1752	C4orf3,CHMP5,SEC11C,BOLA3,TTR,CDC123,ISCU,SCP2,ENPP5,MRAP2,PEA15,TTC33
MicroRNA	hsa-miR-3194:mirSVR_lowEffct	hsa-miR-3194:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	9.520E-6	5.611E-2	1.059E-3	9.802E-3	11	1471	SNRNP25,PTPMT1,B2M,CHCHD4,TMEM242,KXD1,CST3,SCP2,PEA15,PDLIM2,PLRG1
MicroRNA	hsa-miR-1322:mirSVR_lowEffct	hsa-miR-1322:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	9.887E-6	5.827E-2	1.073E-3	9.934E-3	11	1477	MRPL27,LRRC40,GGCT,ISCU,CST3,SCP2,PNCK,MRAP2,TM4SF1,RABGGTB,SDF2
MicroRNA	hsa-miR-432*:mirSVR_lowEffct	hsa-miR-432*:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.001E-5	5.901E-2	1.073E-3	9.934E-3	11	1479	SNRNP25,C11orf1,RPS9,PSMB7,POGLUT1,VAMP1,KXD1,SCP2,ENPP5,CFAP74,TRAPPC2L
MicroRNA	hsa-miR-4259:mirSVR_lowEffct	hsa-miR-4259:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.027E-5	6.051E-2	1.080E-3	1.000E-2	11	1483	POLR2G,SRP14,SEC11C,NDUFB5,NDUFS8,ZWINT,RNF4,TOMM22,SCP2,PEA15,TRAPPC2L
MicroRNA	hsa-miR-626:mirSVR_lowEffct	hsa-miR-626:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.072E-5	6.321E-2	1.104E-3	1.022E-2	11	1490	ZCCHC12,SCAMP1,LOC728392,ZWINT,S100B,TOMM22,CST3,SCP2,CFAP74,HSBP1,MRAP2
MicroRNA	hsa-miR-410:mirSVR_highEffct	hsa-miR-410:mirSVR_conserved_highEffect-0.5	MicroRNA.org	1.086E-5	6.401E-2	1.104E-3	1.022E-2	12	1789	RFK,SLC35A1,SRP14,SEC11C,PSMD5,RPSA,BOLA3,CLDN10,ADH5,TIMM10,TMEM242,COX7A2L
MicroRNA	hsa-miR-152:mirSVR_lowEffct	hsa-miR-152:mirSVR_conserved_lowEffect-0.1-0.5	MicroRNA.org	1.117E-5	6.581E-2	1.109E-3	1.027E-2	12	1794	C4orf3,DUSP28,B2M,LOC728392,TXNDC17,RPSA,LRPPRC,SLC39A12,POGLUT1,ENPP5,PEA15,RABGGTB
MicroRNA	hsa-miR-587:mirSVR_highEffct	hsa-miR-587:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	1.129E-5	6.654E-2	1.109E-3	1.027E-2	12	1796	SPTSSA,BET1,PSMD5,LRPPRC,RNF7,POGLUT1,TOMM22,ISCU,SCP2,CFAP74,COX7A2L,TM4SF1
MicroRNA	hsa-miR-151-3p:mirSVR_lowEffct	hsa-miR-151-3p:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.172E-5	6.909E-2	1.117E-3	1.035E-2	10	1225	PTPMT1,CHMP5,SLC35A1,TXNDC17,NDUFB5,CLDN10,CHCHD4,LRPPRC,VAMP1,RABGGTB
MicroRNA	hsa-miR-3154:mirSVR_highEffct	hsa-miR-3154:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	1.184E-5	6.980E-2	1.117E-3	1.035E-2	9	968	SPTSSA,FCER1G,GGCT,VAMP1,INTS4,TIMM17A,PEA15,TRAPPC2L,MOG
MicroRNA	hsa-miR-412:mirSVR_lowEffct	hsa-miR-412:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.199E-5	7.068E-2	1.117E-3	1.035E-2	12	1807	ZCCHC12,POLR2G,MRPL27,PSMD5,RNF7,POGLUT1,TIMM10,TMEM242,VAMP1,KXD1,SCP2,TAC1
MicroRNA	hsa-miR-651:mirSVR_lowEffct	hsa-miR-651:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.213E-5	7.151E-2	1.117E-3	1.035E-2	11	1510	BET1,POLR2G,SEC11C,NDUFB5,TYROBP,FCER1G,RNF4,TOMM22,GUK1,SCP2,TTC33
MicroRNA	hsa-miR-181a-2*:mirSVR_lowEffct	hsa-miR-181a-2*:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.267E-5	7.465E-2	1.148E-3	1.063E-2	12	1817	C19orf53,SCAMP1,PSMB7,SLC35A1,RPSA,CLDN10,POGLUT1,TOMM22,VAMP1,SCP2,ENPP5,MRAP2
MicroRNA	hsa-miR-550*:mirSVR_lowEffct	hsa-miR-550*:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.337E-5	7.883E-2	1.194E-3	1.106E-2	10	1244	SCAMP1,CHMP5,PSMB7,ECH1,NDUFB3,LRPPRC,TAC1,HSBP1,TM4SF1,MOG
MicroRNA	hsa-miR-1202:mirSVR_highEffct	hsa-miR-1202:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	1.392E-5	8.204E-2	1.210E-3	1.120E-2	7	538	PTPMT1,POLR2G,PSMB7,RPSA,CLDN10,ZWINT,TRAPPC2L
MicroRNA	hsa-miR-148b:mirSVR_lowEffct	hsa-miR-148b:mirSVR_conserved_lowEffect-0.1-0.5	MicroRNA.org	1.396E-5	8.228E-2	1.210E-3	1.120E-2	12	1835	C4orf3,DUSP28,B2M,LOC728392,TXNDC17,RPSA,LRPPRC,SLC39A12,POGLUT1,ENPP5,PEA15,RABGGTB
MicroRNA	hsa-miR-148a:mirSVR_lowEffct	hsa-miR-148a:mirSVR_conserved_lowEffect-0.1-0.5	MicroRNA.org	1.457E-5	8.588E-2	1.229E-3	1.138E-2	12	1843	C4orf3,DUSP28,B2M,LOC728392,TXNDC17,RPSA,LRPPRC,SLC39A12,POGLUT1,ENPP5,PEA15,RABGGTB
MicroRNA	hsa-miR-127-5p:mirSVR_lowEffct	hsa-miR-127-5p:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.473E-5	8.680E-2	1.229E-3	1.138E-2	12	1845	C4orf3,BET1,CHMP5,B2M,CTXN2,MDH1,ADH5,RNF4,SCP2,COX7A2L,PLRG1,SDF2
MicroRNA	hsa-miR-484:mirSVR_lowEffct	hsa-miR-484:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.481E-5	8.727E-2	1.229E-3	1.138E-2	12	1846	BET1,C19orf53,SCAMP1,POLR2G,MRPL27,SLC39A12,POGLUT1,KXD1,CST3,ENPP5,PEA15,MOG
MicroRNA	hsa-miR-636:mirSVR_lowEffct	hsa-miR-636:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.544E-5	9.101E-2	1.264E-3	1.170E-2	11	1550	CHMP5,NDUFB5,TYROBP,LRPPRC,SLC39A12,POGLUT1,ISCU,KXD1,SCP2,TAC1,MOG
MicroRNA	hsa-miR-1305:mirSVR_highEffct	hsa-miR-1305:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	1.690E-5	9.961E-2	1.364E-3	1.263E-2	12	1871	PTPMT1,BET1,SEC11C,RPSA,CLDN10,PIK3R4,LRPPRC,CDC123,ENPP5,TAC1,MRAP2,RABGGTB
MicroRNA	hsa-miR-4256:mirSVR_lowEffct	hsa-miR-4256:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.729E-5	1.019E-1	1.371E-3	1.269E-2	10	1282	USE1,C19orf53,TPRKB,CLDN10,ZWINT,RNF4,ISCU,SCP2,INTS4,TTC33
MicroRNA	hsa-miR-1296:mirSVR_lowEffct	hsa-miR-1296:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	1.746E-5	1.029E-1	1.371E-3	1.269E-2	8	774	DUSP28,CTXN2,POGLUT1,FCER1G,TMEM242,TIMM17A,PNCK,TTC33
MicroRNA	hsa-miR-1302:mirSVR_highEffct	hsa-miR-1302:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	1.795E-5	1.058E-1	1.371E-3	1.269E-2	8	777	DUSP28,ZCCHC12,BET1,NDUFB5,POGLUT1,FCER1G,VAMP1,HSBP1
MicroRNA	hsa-miR-1224-3p:PITA	hsa-miR-1224-3p:PITA_TOP	PITA	1.798E-5	1.060E-1	1.371E-3	1.269E-2	4	106	MRPL27,VAMP1,TIMM17A,PEA15
MicroRNA	hsa-miR-132:mirSVR_highEffct	hsa-miR-132:mirSVR_conserved_highEffect-0.5	MicroRNA.org	1.814E-5	1.069E-1	1.371E-3	1.269E-2	9	1022	SPTSSA,BET1,CLDN10,ITPA,ZWINT,ADH5,RNF4,TOMM22,SDF2
MicroRNA	hsa-miR-4314:mirSVR_highEffct	hsa-miR-4314:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	1.842E-5	1.086E-1	1.375E-3	1.273E-2	9	1024	RPS9,POLR2G,ETFB,MRPL27,SEC11C,NDUFB5,RRNAD1,KXD1,PMM1
MicroRNA	hsa-miR-4633-5p:Functional MTI (Weak)	Functional MTI (Weak)	miRTarbase	1.999E-5	1.178E-1	1.473E-3	1.364E-2	3	36	CHCHD4,LRPPRC,TTC33
MicroRNA	hsa-miR-571:mirSVR_highEffct	hsa-miR-571:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	2.105E-5	1.241E-1	1.532E-3	1.418E-2	7	574	SEC11C,NDUFB5,TYROBP,RNF7,POGLUT1,FCER1G,TRAPPC2L
MicroRNA	hsa-miR-1243:mirSVR_lowEffct	hsa-miR-1243:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	2.211E-5	1.303E-1	1.580E-3	1.462E-2	11	1612	PLA2G7,SCAMP1,PSMB7,SLC35A1,PSMD5,S100B,RNF7,RNF4,KXD1,PLRG1,TTC33
MicroRNA	hsa-miR-449c:mirSVR_highEffct	hsa-miR-449c:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	2.224E-5	1.311E-1	1.580E-3	1.462E-2	9	1049	C4orf3,SPTSSA,POLR2G,PSMD5,CTXN2,CDC123,SCP2,ENPP5,TM4SF1
MicroRNA	hsa-miR-216a:mirSVR_lowEffct	hsa-miR-216a:mirSVR_conserved_lowEffect-0.1-0.5	MicroRNA.org	2.267E-5	1.336E-1	1.590E-3	1.473E-2	12	1928	NUDT19,SNRNP25,DUSP28,SPTSSA,SLC35A1,SEC11C,RPSA,CTXN2,ITPA,PNCK,PEA15,TTC33
MicroRNA	hsa-miR-146a*:mirSVR_highEffct	hsa-miR-146a*:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	2.379E-5	1.402E-1	1.650E-3	1.528E-2	11	1625	SPTSSA,POLR2G,LRRC40,ZWINT,PIK3R4,RNF7,POGLUT1,RNF4,GSTK1,AURKAIP1,RABGGTB
MicroRNA	hsa-miR-3156:mirSVR_lowEffct	hsa-miR-3156:mirSVR_nonconserved_lowEffect-0.1-0.5	MicroRNA.org	2.433E-5	1.434E-1	1.668E-3	1.544E-2	11	1629	NUDT19,PLA2G7,C4orf3,B2M,CTXN2,ZWINT,SLC39A12,SCP2,MOG,RABGGTB,TTC33
MicroRNA	hsa-miR-1270:mirSVR_highEffct	hsa-miR-1270:mirSVR_nonconserved_highEffect-0.5	MicroRNA.org	2.466E-5	1.454E-1	1.671E-3	1.547E-2	9	1063	SLC35A1,MRPL27,TXNDC17,RPSA,NDUFB5,RNF4,TMEM242,SCP2,ENPP5
